email_text,label
"Invitation: Company picnic next Saturday Hi all, We are hosting our annual company picnic on Saturday June 15 at Riverside Park from noon to 4 PM. Food and drinks will be provided. RSVPs due by June 10.",0
"Your order has shipped - tracking #12345 Your Amazon order #112-3456789 has shipped! Your package is expected to arrive by Thursday. You can track your shipment using the tracking number above. Best regards, Team 3.",0
"Team meeting scheduled for Friday 3pm Hi team, Just a reminder that our weekly sync is scheduled for Friday at 3:00 PM in Conference Room B. Please bring your status updates. Let me know if you have any conflicts. Best regards, Team 17.",0
"Re: Feedback on the draft document Hi Sarah, Thanks for sending over the draft. I reviewed it and have a few suggestions. Overall the structure is solid. I left comments in the document for your reference.",0
"Reminder: Submit timesheets by Friday Hi team, just a reminder to submit your timesheets before end of day Friday. Please ensure all project codes are correctly entered. Contact HR if you have questions.",0
Netflix: Your payment was declined FINAL WARNING: Your social security number has been suspended. Call immediately to avoid criminal charges: http://ssa-verify.cn/case,1
"Team meeting scheduled for Friday 3pm Hi team, Just a reminder that our weekly sync is scheduled for Friday at 3:00 PM in Conference Room B. Please bring your status updates. Let me know if you have any conflicts. Best regards, Team 1.",0
Python conference registration confirmed Your registration for PyCon 2024 is confirmed! The conference runs from April 19-21 in Pittsburgh. Your badge and schedule will be emailed two weeks before the event.,0
"Happy birthday from the team! Dear John, Wishing you a very happy birthday from the entire team! We hope you enjoy the small celebration we have planned for the lunch break today. See you soon!",0
"Reminder: Submit timesheets by Friday Hi team, just a reminder to submit your timesheets before end of day Friday. Please ensure all project codes are correctly entered. Contact HR if you have questions.",0
"Congratulations! You have won $1,000,000 URGENT NOTICE from IRS: You owe back taxes. Failure to respond in 48 hours will result in arrest. Call 1-800-FAKE-IRS or click here: http://irs-refund-claim.xyz Reference ID: 97054.",1
"You have been selected for a special reward You have won a lottery prize of $10,000! To collect, provide your bank routing number at: http://lottery-winner-claim.net/collect",1
Your package could not be delivered - click here Your Microsoft account password expires in 24 hours. Click to reset now: http://microsoft-password-reset.xyz/update,1
"New blog post: 5 tips for better coding New post on our blog: 5 Practical Tips for Writing Cleaner Python Code. Topics include PEP 8 guidelines, docstrings, list comprehensions, and more. Read now on our website.",0
"Happy birthday from the team! Dear John, Wishing you a very happy birthday from the entire team! We hope you enjoy the small celebration we have planned for the lunch break today. See you soon!",0
"Meeting recap and action items Hi, following up from our meeting yesterday. Action items: 1) Alice to finalize the design by Wednesday. 2) Bob to review the budget. 3) Carol to schedule client call.",0
"URGENT: Your account has been compromised Dear Customer, We have detected suspicious activity on your account. Click the link below IMMEDIATELY to verify your identity or your account will be permanently suspended. http://secure-login-verify.xyz/confirm Reference ID: 89309.",1
Claim your prize before it expires We noticed your Netflix payment failed. Update your billing info to continue your subscription: http://netflix-billing-update.net/pay,1
Click here to confirm your identity IMPORTANT: Your Google account will be terminated unless you verify your identity in 12 hours: http://google-verify-now.xyz/confirm,1
Your package could not be delivered - click here Your Microsoft account password expires in 24 hours. Click to reset now: http://microsoft-password-reset.xyz/update,1
Python conference registration confirmed Your registration for PyCon 2024 is confirmed! The conference runs from April 19-21 in Pittsburgh. Your badge and schedule will be emailed two weeks before the event.,0
"Job application received - thank you Dear Applicant, Thank you for applying to the Software Engineer position at TechCorp. We have received your application and will review it within two weeks.",0
"URGENT: Your account has been compromised Dear Customer, We have detected suspicious activity on your account. Click the link below IMMEDIATELY to verify your identity or your account will be permanently suspended. http://secure-login-verify.xyz/confirm Reference ID: 10206.",1
Click here to confirm your identity IMPORTANT: Your Google account will be terminated unless you verify your identity in 12 hours: http://google-verify-now.xyz/confirm,1
Immediate action needed: Password expiring Congratulations! Apple has selected you for an exclusive offer. Claim your free iPhone 15 at: http://apple-reward-giveaway.net/claim Reference ID: 79092.,1
"Verify your email or lose access forever Dear customer, your Amazon account was accessed from an unknown device. Secure your account: http://amazon-security-alert.xyz/lock Reference ID: 90356.",1
"Happy birthday from the team! Dear John, Wishing you a very happy birthday from the entire team! We hope you enjoy the small celebration we have planned for the lunch break today. See you soon!",0
Claim your prize before it expires We noticed your Netflix payment failed. Update your billing info to continue your subscription: http://netflix-billing-update.net/pay,1
"Important: Update your banking information Dear Valued User, Your bank account requires immediate verification. Provide SSN, account number, and password to restore access: http://bankofamerica-login.cn/verify",1
Your PayPal account is suspended Your PayPal account has been limited due to unusual activity. Please confirm your information within 24 hours to avoid suspension: http://paypal-secure-verify.ru/login,1
